context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
EXPR_LOW:RAB43,EXPR_LOW,RAB43,RAB11A,RAB11A|RAB43,EXPR_LOW:RAB43,12,True,-0.01683242267789787,0.033177138454532934,-0.048194768692986674,0.6120261225032863,0.7837719584311236,1031,0.010172313636739533,0.8890119796407984,0.5554940101796009,False,False,,False
EXPR_LOW:ZNF680,EXPR_LOW,ZNF680,ZNF273,ZNF273|ZNF680,EXPR_LOW:ZNF680,8,True,0.018423929493604514,0.04379757594053078,-0.0674193193498358,0.6740971297263818,0.8181893184221719,1031,-0.06047896965075914,0.5232124829489504,0.2616062414744752,False,False,,False
EXPR_LOW:JUP,EXPR_LOW,JUP,CTNNB1,CTNNB1|JUP,EXPR_LOW:JUP,12,True,0.01619376414934667,0.04643345046693929,-0.07481579876585433,0.7273521254931155,0.8557083829330769,1031,0.18282979030960653,0.1924979826153528,0.9037510086923236,False,False,,False
EXPR_LOW:CCNE2,EXPR_LOW,CCNE2,CCNE1,CCNE1|CCNE2,EXPR_LOW:CCNE2,5,True,-0.04886502718419134,0.05178978866468586,-0.052642958598592936,0.345649905946751,0.568622923781875,1031,0.101274970278936,0.44579371212005897,0.7771031439399705,False,False,,False
EXPR_LOW:JUN,EXPR_LOW,JUN,JUNB,JUN|JUNB,EXPR_LOW:JUN,3,False,0.04368400446103648,0.055478501550377056,-0.06505385857770254,0.4312402604513141,0.6509286950208514,1031,0.21335606208706573,0.10306066765827471,0.9484696661708627,False,False,,False
EXPR_LOW:ZNF354B,EXPR_LOW,ZNF354B,ZNF492,ZNF354B|ZNF492,EXPR_LOW:ZNF354B,5,True,0.0818875114546527,0.06177615286437515,-0.03919374815952259,0.18530442688857313,0.38871753813772286,1031,0.026841120373174272,0.8342187216440724,0.5828906391779638,False,False,,False
EXPR_LOW:GATA2,EXPR_LOW,GATA2,GATA3,GATA2|GATA3,EXPR_LOW:GATA2,40,True,0.027433022920980446,0.026770038730402432,-0.02503625299060832,0.305732614387014,0.50955435731169,1031,-0.028793552378713075,0.470136345228863,0.2350681726144315,False,False,,False
EXPR_LOW:FZD2,EXPR_LOW,FZD2,FZD5,FZD2|FZD5,EXPR_LOW:FZD2,42,True,-0.02370093209481301,0.02084035512277467,-0.017146163945825344,0.255713675201925,0.46495899780293004,1031,-0.11918461266031832,0.003304263209840266,0.001652131604920133,False,False,,False
EXPR_LOW:H2BC4,EXPR_LOW,H2BC4,H2BC15,H2BC15|H2BC4,EXPR_LOW:H2BC4,9,True,0.06327695190938849,0.03522313718381582,-0.005760396970890508,0.07273668872862238,0.23750755503223633,1031,0.019971385081789115,0.8869120865324848,0.5565439567337576,False,False,,False
EXPR_LOW:H2BC4,EXPR_LOW,H2BC4,H2BC6,H2BC4|H2BC6,EXPR_LOW:H2BC4,9,True,0.05976311980630179,0.04823572239731291,-0.03477889609243151,0.21565650065080022,0.4367726595459245,1031,0.2773598033190951,0.016135860835276766,0.9919320695823616,False,False,,False
